name,text,likes,comments,hashtag,question_mark,emoji,average_length,clean_text,followers,response,corpus,word_count,log_plus1,log
nonprofitist,"From Nonprofit.ist expert Joanne Oppelt:

""Your board also needs guidance on what you need from them. Don’t try to tough it out and go it alone. Tell them what they can do to help you be your best during all this stress.""

#nonprofit #nonprofitleadership #nonprofitboards #nonprofitstaff #internalsupport #nonprofitconsulting

JOANNEOPPELT.COM
How to Regain Staff and Board Support Still Reeling from the Effects of COVID-19 - Joanne Oppelt Consulting",0,0,6.0,0,0,5.9,"from nonprofitist expert joanne oppelt

your board also needs guidance on what you need from them dont try to tough it out and go it alone tell them what they can do to help you be your best during all this stress

     

joanneoppeltcom
how to regain staff and board support still reeling from the effects of covid  joanne oppelt consulting",241,0,"['nonprofitist', 'expert', 'joanne', 'oppelt', 'board', 'also', 'needs', 'guidance', 'need', 'dont', 'try', 'tough', 'go', 'alone', 'tell', 'help', 'best', 'stress', 'joanneoppeltcom', 'regain', 'staff', 'board', 'support', 'still', 'reeling', 'effects', 'covid', 'joanne', 'oppelt', 'consulting', 'nonprofitist', 'expert', 'joanne', 'oppelt', 'board', 'also', 'needs', 'guidance', 'need', 'dont', 'try', 'tough', 'go', 'alone', 'tell', 'help', 'best', 'stress', 'joanneoppeltcom', 'regain', 'staff', 'board', 'support', 'still', 'reeling', 'effects', 'covid', 'joanne', 'oppelt', 'consulting']",60,0.0,0.0
nonprofitist,"With COVID-19 changing the world in 2020 and the foreseeable future, your nonprofit has probably had to change how it operates in small or large ways. During this TopNonprofits podcast episode, Sherry Quam Taylor shares her advice about having the tough conversations you need to help your nonprofit be successful. Looking for more support? Visit Nonprofit.ist to connect with a nonprofit consultant.

#nonprofit #nonprofits #nonprofitconsulting #nonprofitleadership

TOPNONPROFITS.COM
Facing Fear to Optimize Your Nonprofit Organization - Top Nonprofits",2,0,4.0,1,0,7.439024390243903,"with covid changing the world in  and the foreseeable future your nonprofit has probably had to change how it operates in small or large ways during this topnonprofits podcast episode sherry quam taylor shares her advice about having the tough conversations you need to help your nonprofit be successful looking for more support visit nonprofitist to connect with a nonprofit consultant

   

topnonprofitscom
facing fear to optimize your nonprofit organization  top nonprofits",241,2,"['covid', 'changing', 'world', 'foreseeable', 'future', 'nonprofit', 'probably', 'change', 'operates', 'small', 'large', 'ways', 'topnonprofits', 'podcast', 'episode', 'sherry', 'quam', 'taylor', 'shares', 'advice', 'tough', 'conversations', 'need', 'help', 'nonprofit', 'successful', 'looking', 'support', 'visit', 'nonprofitist', 'connect', 'nonprofit', 'consultant', 'topnonprofitscom', 'facing', 'fear', 'optimize', 'nonprofit', 'organization', 'top', 'nonprofits', 'covid', 'changing', 'world', 'foreseeable', 'future', 'nonprofit', 'probably', 'change', 'operates', 'small', 'large', 'ways', 'topnonprofits', 'podcast', 'episode', 'sherry', 'quam', 'taylor', 'shares', 'advice', 'tough', 'conversations', 'need', 'help', 'nonprofit', 'successful', 'looking', 'support', 'visit', 'nonprofitist', 'connect', 'nonprofit', 'consultant', 'topnonprofitscom', 'facing', 'fear', 'optimize', 'nonprofit', 'organization', 'top', 'nonprofits']",82,1.0986122886681098,0.6931471805599453
nonprofitist,"Julia Campbell created a list of 10 Digital Marketing Trends that will shape nonprofit communications in 2021. What would you add to the list? Are you planning to focus on any of these trends this year?

JCSOCIALMARKETING.COM
10 Digital Marketing Trends That Will Shape Nonprofit Comms In 2021",0,0,0.0,2,0,7.083333333333333,"julia campbell created a list of  digital marketing trends that will shape nonprofit communications in  what would you add to the list are you planning to focus on any of these trends this year

jcsocialmarketingcom
 digital marketing trends that will shape nonprofit comms in ",241,0,"['julia', 'campbell', 'created', 'list', 'digital', 'marketing', 'trends', 'shape', 'nonprofit', 'communications', 'would', 'add', 'list', 'planning', 'focus', 'trends', 'year', 'jcsocialmarketingcom', 'digital', 'marketing', 'trends', 'shape', 'nonprofit', 'comms', 'julia', 'campbell', 'created', 'list', 'digital', 'marketing', 'trends', 'shape', 'nonprofit', 'communications', 'would', 'add', 'list', 'planning', 'focus', 'trends', 'year', 'jcsocialmarketingcom', 'digital', 'marketing', 'trends', 'shape', 'nonprofit', 'comms']",48,0.0,0.0
nonprofitist,Happy New Year! Wishing you a great 2021.,0,0,0.0,0,0,4.8,happy new year wishing you a great ,241,0,"['happy', 'new', 'year', 'wishing', 'great', 'happy', 'new', 'year', 'wishing', 'great']",10,0.0,0.0
nonprofitist,"Start 2021 strong! Sign up for your free nonprofit account on Nonprofit.ist and connect with the expert help your organization needs.

NONPROFIT.IST
Find Nonprofit Experts - Consultants, Lawyers, & Accountants | Nonprofit.ist",1,0,0.0,0,0,7.7,"start  strong sign up for your free nonprofit account on nonprofitist and connect with the expert help your organization needs

nonprofitist
find nonprofit experts  consultants lawyers  accountants  nonprofitist",241,1,"['start', 'strong', 'sign', 'free', 'nonprofit', 'account', 'nonprofitist', 'connect', 'expert', 'help', 'organization', 'needs', 'nonprofitist', 'find', 'nonprofit', 'experts', 'consultants', 'lawyers', 'accountants', 'nonprofitist', 'start', 'strong', 'sign', 'free', 'nonprofit', 'account', 'nonprofitist', 'connect', 'expert', 'help', 'organization', 'needs', 'nonprofitist', 'find', 'nonprofit', 'experts', 'consultants', 'lawyers', 'accountants', 'nonprofitist']",40,0.6931471805599453,0.0
nonprofitist,"Wild Apricot has listed 10 nonprofit sector trends they expect to see next year. What do you think 2021 holds for nonprofits? Let us know in the comments.

#nonprofitconsulting #nonprofit

WILDAPRICOT.COM
10 Nonprofit Sector Trends for 2021",0,0,2.0,1,0,6.0476190476190474,"wild apricot has listed  nonprofit sector trends they expect to see next year what do you think  holds for nonprofits let us know in the comments

 

wildapricotcom
 nonprofit sector trends for ",241,0,"['wild', 'apricot', 'listed', 'nonprofit', 'sector', 'trends', 'expect', 'see', 'next', 'year', 'think', 'holds', 'nonprofits', 'let', 'us', 'know', 'comments', 'wildapricotcom', 'nonprofit', 'sector', 'trends', 'wild', 'apricot', 'listed', 'nonprofit', 'sector', 'trends', 'expect', 'see', 'next', 'year', 'think', 'holds', 'nonprofits', 'let', 'us', 'know', 'comments', 'wildapricotcom', 'nonprofit', 'sector', 'trends']",42,0.0,0.0
nonprofitist,Happy Holidays from the Nonprofit.ist community! Wishing you a safe holiday season.,0,0,0.0,0,0,7.25,happy holidays from the nonprofitist community wishing you a safe holiday season,241,0,"['happy', 'holidays', 'nonprofitist', 'community', 'wishing', 'safe', 'holiday', 'season', 'happy', 'holidays', 'nonprofitist', 'community', 'wishing', 'safe', 'holiday', 'season']",16,0.0,0.0
nonprofitist,"How would you rate your nonprofit's mission statement? If you're looking for support in making your statement stronger, we have a number of Nonprofit.ist consultants that can help you! --> www.nonprofit.ist

NONPROFITHUB.ORG
Nonprofit Mission Statements – Good and Bad Examples

Nonprofit Hub
December 18, 2020 at 5:00 PM ·

Sometimes mission statements are bad, sometimes they are really bad. And sometimes they are just awful. Here are some examples of both good and bad to help you improve yours.",0,0,0.0,1,0,7.073170731707317,"how would you rate your nonprofits mission statement if youre looking for support in making your statement stronger we have a number of nonprofitist consultants that can help you  wwwnonprofitist

nonprofithuborg
nonprofit mission statements  good and bad examples

nonprofit hub
december   at  pm 

sometimes mission statements are bad sometimes they are really bad and sometimes they are just awful here are some examples of both good and bad to help you improve yours",241,0,"['would', 'rate', 'nonprofits', 'mission', 'statement', 'youre', 'looking', 'support', 'making', 'statement', 'stronger', 'number', 'nonprofitist', 'consultants', 'help', 'wwwnonprofitist', 'nonprofithuborg', 'nonprofit', 'mission', 'statements', 'good', 'bad', 'examples', 'nonprofit', 'hub', 'december', 'pm', 'sometimes', 'mission', 'statements', 'bad', 'sometimes', 'really', 'bad', 'sometimes', 'awful', 'examples', 'good', 'bad', 'help', 'improve', 'would', 'rate', 'nonprofits', 'mission', 'statement', 'youre', 'looking', 'support', 'making', 'statement', 'stronger', 'number', 'nonprofitist', 'consultants', 'help', 'wwwnonprofitist', 'nonprofithuborg', 'nonprofit', 'mission', 'statements', 'good', 'bad', 'examples', 'nonprofit', 'hub', 'december', 'pm', 'sometimes', 'mission', 'statements', 'bad', 'sometimes', 'really', 'bad', 'sometimes', 'awful', 'examples', 'good', 'bad', 'help', 'improve']",82,0.0,0.0
nonprofitist,"COVID-19 has changed so much, including the technology needs of nonprofits. If your technology needs have changed and you're still trying to find the right technology, contact one of the technology experts listed on Nonprofit.ist to help you!

BLOG.TECHSOUP.ORG
How COVID-19 Is Changing the Technology Needs of Nonprofits",0,0,0.0,0,0,7.206896551724138,"covid has changed so much including the technology needs of nonprofits if your technology needs have changed and youre still trying to find the right technology contact one of the technology experts listed on nonprofitist to help you

blogtechsouporg
how covid is changing the technology needs of nonprofits",241,0,"['covid', 'changed', 'much', 'including', 'technology', 'needs', 'nonprofits', 'technology', 'needs', 'changed', 'youre', 'still', 'trying', 'find', 'right', 'technology', 'contact', 'one', 'technology', 'experts', 'listed', 'nonprofitist', 'help', 'blogtechsouporg', 'covid', 'changing', 'technology', 'needs', 'nonprofits', 'covid', 'changed', 'much', 'including', 'technology', 'needs', 'nonprofits', 'technology', 'needs', 'changed', 'youre', 'still', 'trying', 'find', 'right', 'technology', 'contact', 'one', 'technology', 'experts', 'listed', 'nonprofitist', 'help', 'blogtechsouporg', 'covid', 'changing', 'technology', 'needs', 'nonprofits']",58,0.0,0.0
nonprofitist,"Have you seen our latest article on a better way for nonprofits to hire consultants? Repost to share with anyone you think needs this advice! --> https://www.nonprofit.ist/rfp

NONPROFIT.IST
5 Questions to Answer Before You Call a Consultant",0,0,0.0,1,0,6.578947368421052,"have you seen our latest article on a better way for nonprofits to hire consultants repost to share with anyone you think needs this advice  

nonprofitist
 questions to answer before you call a consultant",241,0,"['seen', 'latest', 'article', 'better', 'way', 'nonprofits', 'hire', 'consultants', 'repost', 'share', 'anyone', 'think', 'needs', 'advice', 'nonprofitist', 'questions', 'answer', 'call', 'consultant', 'seen', 'latest', 'article', 'better', 'way', 'nonprofits', 'hire', 'consultants', 'repost', 'share', 'anyone', 'think', 'needs', 'advice', 'nonprofitist', 'questions', 'answer', 'call', 'consultant']",38,0.0,0.0
nonprofitist,"OneCause just released their report on nonprofit fundraising during the pandemic. One finding? Nonprofits that pivoted to virtual events were more likely to be fundraising at or above their original fundraising goals. Does your nonprofit need help planning for 2021 fundraising in the age of COVID19? Sign up for a FREE Nonprofit.ist membership to find the perfect nonprofit consultant for your needs. --> nonprofit.ist

#nonprofitconsulting #nonprofit #nonprofitfundraising

PRNEWSWIRE.COM
New Report Finds Pivot to Virtual Events Helps Nonprofits Sustain 2020 Fundraising Goals",0,0,3.0,2,0,7.282608695652174,"onecause just released their report on nonprofit fundraising during the pandemic one finding nonprofits that pivoted to virtual events were more likely to be fundraising at or above their original fundraising goals does your nonprofit need help planning for  fundraising in the age of covid sign up for a free nonprofitist membership to find the perfect nonprofit consultant for your needs  nonprofitist

  

prnewswirecom
new report finds pivot to virtual events helps nonprofits sustain  fundraising goals",241,0,"['onecause', 'released', 'report', 'nonprofit', 'fundraising', 'pandemic', 'one', 'finding', 'nonprofits', 'pivoted', 'virtual', 'events', 'likely', 'fundraising', 'original', 'fundraising', 'goals', 'nonprofit', 'need', 'help', 'planning', 'fundraising', 'age', 'covid', 'sign', 'free', 'nonprofitist', 'membership', 'find', 'perfect', 'nonprofit', 'consultant', 'needs', 'nonprofitist', 'prnewswirecom', 'new', 'report', 'finds', 'pivot', 'virtual', 'events', 'helps', 'nonprofits', 'sustain', 'fundraising', 'goals', 'onecause', 'released', 'report', 'nonprofit', 'fundraising', 'pandemic', 'one', 'finding', 'nonprofits', 'pivoted', 'virtual', 'events', 'likely', 'fundraising', 'original', 'fundraising', 'goals', 'nonprofit', 'need', 'help', 'planning', 'fundraising', 'age', 'covid', 'sign', 'free', 'nonprofitist', 'membership', 'find', 'perfect', 'nonprofit', 'consultant', 'needs', 'nonprofitist', 'prnewswirecom', 'new', 'report', 'finds', 'pivot', 'virtual', 'events', 'helps', 'nonprofits', 'sustain', 'fundraising', 'goals']",92,0.0,0.0
nonprofitist,"Many nonprofits are putting off strategic planning due to the pandemic. Learn more about what nonprofits can do and then visit Nonprofit.ist to find a consultant that can help you plan in a time of uncertainty --> https://onlinelibrary.wiley.com/doi/10.1002/ban.31198

#nonprofitconsulting #nonprofits #nonprofitleadership #strategy",0,0,4.0,0,0,6.9411764705882355,"many nonprofits are putting off strategic planning due to the pandemic learn more about what nonprofits can do and then visit nonprofitist to find a consultant that can help you plan in a time of uncertainty  

   ",241,0,"['many', 'nonprofits', 'putting', 'strategic', 'planning', 'due', 'pandemic', 'learn', 'nonprofits', 'visit', 'nonprofitist', 'find', 'consultant', 'help', 'plan', 'time', 'uncertainty', 'many', 'nonprofits', 'putting', 'strategic', 'planning', 'due', 'pandemic', 'learn', 'nonprofits', 'visit', 'nonprofitist', 'find', 'consultant', 'help', 'plan', 'time', 'uncertainty']",34,0.0,0.0
nonprofitist,"Revisiting these lessons from mid-2020, what have you learned in the second half of 2020? Whether you're a nonprofit or a consultant, let us know what you're taking away from 2020 in the comments.

#nonprofitconsulting #nonprofit #nonprofits #nonprofitleadership #consulting

NONPROFITPRO.COM
5 Things I Learned During COVID-19",0,0,5.0,1,0,6.333333333333333,"revisiting these lessons from mid what have you learned in the second half of  whether youre a nonprofit or a consultant let us know what youre taking away from  in the comments

    

nonprofitprocom
 things i learned during covid",241,0,"['revisiting', 'lessons', 'mid', 'learned', 'second', 'half', 'whether', 'youre', 'nonprofit', 'consultant', 'let', 'us', 'know', 'youre', 'taking', 'away', 'comments', 'nonprofitprocom', 'things', 'learned', 'covid', 'revisiting', 'lessons', 'mid', 'learned', 'second', 'half', 'whether', 'youre', 'nonprofit', 'consultant', 'let', 'us', 'know', 'youre', 'taking', 'away', 'comments', 'nonprofitprocom', 'things', 'learned', 'covid']",42,0.0,0.0
nonprofitist,"Successful projects with a consultant need engagement from organization stakeholders - staff, board, and other partners. Ready to hire a consultant to work with your nonprofit? Take a look at our article to prepare and then search our directory --> https://www.nonprofit.ist/5questionstoanswer

#nonprofitconsulting #nonprofit",0,0,2.0,1,0,7.285714285714286,"successful projects with a consultant need engagement from organization stakeholders  staff board and other partners ready to hire a consultant to work with your nonprofit take a look at our article to prepare and then search our directory  

 ",241,0,"['successful', 'projects', 'consultant', 'need', 'engagement', 'organization', 'stakeholders', 'staff', 'board', 'partners', 'ready', 'hire', 'consultant', 'work', 'nonprofit', 'take', 'look', 'article', 'prepare', 'search', 'directory', 'successful', 'projects', 'consultant', 'need', 'engagement', 'organization', 'stakeholders', 'staff', 'board', 'partners', 'ready', 'hire', 'consultant', 'work', 'nonprofit', 'take', 'look', 'article', 'prepare', 'search', 'directory']",42,0.0,0.0
nonprofitist,"We saw this great guide by MOD Lab in a LinkedIn post from Nonprofit.ist expert Chris Tuttle of TuttleCo. Are you thinking about accessibility in your nonprofit's content?

MOD-LAB.COM
A Guide to Publishing Accessible Content",1,0,0.0,1,0,7.0,"we saw this great guide by mod lab in a linkedin post from nonprofitist expert chris tuttle of tuttleco are you thinking about accessibility in your nonprofits content

modlabcom
a guide to publishing accessible content",241,1,"['saw', 'great', 'guide', 'mod', 'lab', 'linkedin', 'post', 'nonprofitist', 'expert', 'chris', 'tuttle', 'tuttleco', 'thinking', 'accessibility', 'nonprofits', 'content', 'modlabcom', 'guide', 'publishing', 'accessible', 'content', 'saw', 'great', 'guide', 'mod', 'lab', 'linkedin', 'post', 'nonprofitist', 'expert', 'chris', 'tuttle', 'tuttleco', 'thinking', 'accessibility', 'nonprofits', 'content', 'modlabcom', 'guide', 'publishing', 'accessible', 'content']",42,0.6931471805599453,0.0
nonprofitist,"The Balance had these tips for nonprofits deciding about hiring a consultant and how consultants can help. Nonprofits - tell us in the comments how consultants helped your organization!

THEBALANCESMB.COM
How Can a Consultant Help Your Nonprofit?",0,0,0.0,1,0,8.0,"the balance had these tips for nonprofits deciding about hiring a consultant and how consultants can help nonprofits  tell us in the comments how consultants helped your organization

thebalancesmbcom
how can a consultant help your nonprofit",241,0,"['balance', 'tips', 'nonprofits', 'deciding', 'hiring', 'consultant', 'consultants', 'help', 'nonprofits', 'tell', 'us', 'comments', 'consultants', 'helped', 'organization', 'thebalancesmbcom', 'consultant', 'help', 'nonprofit', 'balance', 'tips', 'nonprofits', 'deciding', 'hiring', 'consultant', 'consultants', 'help', 'nonprofits', 'tell', 'us', 'comments', 'consultants', 'helped', 'organization', 'thebalancesmbcom', 'consultant', 'help', 'nonprofit']",38,0.0,0.0
nonprofitist,"Before you hire a consultant, ask yourself this question. Learn what else you need to ask and then take a look at our directory of experts to find the right help for your project: https://www.nonprofit.ist/5questionstoanswer",0,0,0.0,0,0,5.3125,before you hire a consultant ask yourself this question learn what else you need to ask and then take a look at our directory of experts to find the right help for your project ,241,0,"['hire', 'consultant', 'ask', 'question', 'learn', 'else', 'need', 'ask', 'take', 'look', 'directory', 'experts', 'find', 'right', 'help', 'project', 'hire', 'consultant', 'ask', 'question', 'learn', 'else', 'need', 'ask', 'take', 'look', 'directory', 'experts', 'find', 'right', 'help', 'project']",32,0.0,0.0
nonprofitist,"This Thanksgiving, we give thanks for all of the nonprofits and nonprofit consultants who help make our communities a better place!",0,0,0.0,0,0,7.454545454545454,this thanksgiving we give thanks for all of the nonprofits and nonprofit consultants who help make our communities a better place,241,0,"['thanksgiving', 'give', 'thanks', 'nonprofits', 'nonprofit', 'consultants', 'help', 'make', 'communities', 'better', 'place', 'thanksgiving', 'give', 'thanks', 'nonprofits', 'nonprofit', 'consultants', 'help', 'make', 'communities', 'better', 'place']",22,0.0,0.0
nonprofitist,"Nonprofit.ist expert Pieta Blakely had a great Facebook Live session about nonprofit stakeholders and how to engage them. Watch now and share your thoughts in the comments!

Blakely Consulting, LLC was live.
November 20, 2020 at 11:30 AM ·

Mission-based organizations need their stakeholders now more than ever. In this episode, we discuss the various stakeholders that are instrumental to nonprofits, how they impact the work of the organization, and how to engage stakeholders so that together you can accomplish your mission. Join us on Friday 11.20.2020 at 10:30am on Facebook Live!",1,0,0.0,0,0,7.454545454545454,"nonprofitist expert pieta blakely had a great facebook live session about nonprofit stakeholders and how to engage them watch now and share your thoughts in the comments

blakely consulting llc was live
november   at  am 

missionbased organizations need their stakeholders now more than ever in this episode we discuss the various stakeholders that are instrumental to nonprofits how they impact the work of the organization and how to engage stakeholders so that together you can accomplish your mission join us on friday  at am on facebook live",241,1,"['nonprofitist', 'expert', 'pieta', 'blakely', 'great', 'facebook', 'live', 'session', 'nonprofit', 'stakeholders', 'engage', 'watch', 'share', 'thoughts', 'comments', 'blakely', 'consulting', 'llc', 'live', 'november', 'missionbased', 'organizations', 'need', 'stakeholders', 'ever', 'episode', 'discuss', 'various', 'stakeholders', 'instrumental', 'nonprofits', 'impact', 'work', 'organization', 'engage', 'stakeholders', 'together', 'accomplish', 'mission', 'join', 'us', 'friday', 'facebook', 'live', 'nonprofitist', 'expert', 'pieta', 'blakely', 'great', 'facebook', 'live', 'session', 'nonprofit', 'stakeholders', 'engage', 'watch', 'share', 'thoughts', 'comments', 'blakely', 'consulting', 'llc', 'live', 'november', 'missionbased', 'organizations', 'need', 'stakeholders', 'ever', 'episode', 'discuss', 'various', 'stakeholders', 'instrumental', 'nonprofits', 'impact', 'work', 'organization', 'engage', 'stakeholders', 'together', 'accomplish', 'mission', 'join', 'us', 'friday', 'facebook', 'live']",88,0.6931471805599453,0.0
nonprofitist,"How can recruitment mean the difference in board engagement? Read this article from Nonprofit.ist expert Sabrina Walker Hernandez of Supporting World Hope to find out.

#nonprofitconsulting #nonprofit #nonprofitboard

SUPPORTINGWORLDHOPE.COM
Are You Tired of a Board That is Not Engaged? You’ll Love This… - Supporting World Hope",1,0,3.0,2,0,7.24,"how can recruitment mean the difference in board engagement read this article from nonprofitist expert sabrina walker hernandez of supporting world hope to find out

  

supportingworldhopecom
are you tired of a board that is not engaged youll love this  supporting world hope",241,1,"['recruitment', 'mean', 'difference', 'board', 'engagement', 'read', 'article', 'nonprofitist', 'expert', 'sabrina', 'walker', 'hernandez', 'supporting', 'world', 'hope', 'find', 'supportingworldhopecom', 'tired', 'board', 'engaged', 'youll', 'love', 'supporting', 'world', 'hope', 'recruitment', 'mean', 'difference', 'board', 'engagement', 'read', 'article', 'nonprofitist', 'expert', 'sabrina', 'walker', 'hernandez', 'supporting', 'world', 'hope', 'find', 'supportingworldhopecom', 'tired', 'board', 'engaged', 'youll', 'love', 'supporting', 'world', 'hope']",50,0.6931471805599453,0.0
nonprofitist,What’s a better option than a formal RFP? A call for conversations. Learn why: https://www.nonprofit.ist/rfp,1,0,0.0,1,0,6.0,whats a better option than a formal rfp a call for conversations learn why ,241,1,"['whats', 'better', 'option', 'formal', 'rfp', 'call', 'conversations', 'learn', 'whats', 'better', 'option', 'formal', 'rfp', 'call', 'conversations', 'learn']",16,0.6931471805599453,0.0
nonprofitist,"Take a listen to the latest episode of the Mission: Impact podcast hosted by Carol Hamilton. Heather talks about how to hire a nonprofit consultant --> https://missionimpact.libsyn.com/how-to-hire-a-nonprofit-consultant-with-heather-yandow

#nonprofit #nonprofitconsulting #nonprofitorganization #podcast",2,0,4.0,0,0,6.466666666666667,"take a listen to the latest episode of the mission impact podcast hosted by carol hamilton heather talks about how to hire a nonprofit consultant  

   ",241,2,"['take', 'listen', 'latest', 'episode', 'mission', 'impact', 'podcast', 'hosted', 'carol', 'hamilton', 'heather', 'talks', 'hire', 'nonprofit', 'consultant', 'take', 'listen', 'latest', 'episode', 'mission', 'impact', 'podcast', 'hosted', 'carol', 'hamilton', 'heather', 'talks', 'hire', 'nonprofit', 'consultant']",30,1.0986122886681098,0.6931471805599453
nonprofitist,"If you missed it the first time around, now is a great time to listen to this episode of Your Path to Nonprofit Leadership with Dr. Patton McDowell. In it, Heather talks about what you should be asking your nonprofit consultant before you hire them.

PATTONMCDOWELL.COM
2020-04 News | 5 Questions to Answer Before Using A Nonprofit Consultant (Heather Yandow)",2,0,0.0,0,0,6.758620689655173,"if you missed it the first time around now is a great time to listen to this episode of your path to nonprofit leadership with dr patton mcdowell in it heather talks about what you should be asking your nonprofit consultant before you hire them

pattonmcdowellcom
 news   questions to answer before using a nonprofit consultant heather yandow",241,2,"['missed', 'first', 'time', 'around', 'great', 'time', 'listen', 'episode', 'path', 'nonprofit', 'leadership', 'dr', 'patton', 'mcdowell', 'heather', 'talks', 'asking', 'nonprofit', 'consultant', 'hire', 'pattonmcdowellcom', 'news', 'questions', 'answer', 'using', 'nonprofit', 'consultant', 'heather', 'yandow', 'missed', 'first', 'time', 'around', 'great', 'time', 'listen', 'episode', 'path', 'nonprofit', 'leadership', 'dr', 'patton', 'mcdowell', 'heather', 'talks', 'asking', 'nonprofit', 'consultant', 'hire', 'pattonmcdowellcom', 'news', 'questions', 'answer', 'using', 'nonprofit', 'consultant', 'heather', 'yandow']",58,1.0986122886681098,0.6931471805599453
nonprofitist,"Here's a great tip from Beth Kanter about nonprofit workload stress triggers and burnout to help you start your week. Her advice is especially relevant in 2020! Share what works for you in the comments.

BETHKANTER.ORG
Just One Good Tip To Address Nonprofit Workload Stress",1,0,0.0,0,0,6.2592592592592595,"heres a great tip from beth kanter about nonprofit workload stress triggers and burnout to help you start your week her advice is especially relevant in  share what works for you in the comments

bethkanterorg
just one good tip to address nonprofit workload stress",241,1,"['heres', 'great', 'tip', 'beth', 'kanter', 'nonprofit', 'workload', 'stress', 'triggers', 'burnout', 'help', 'start', 'week', 'advice', 'especially', 'relevant', 'share', 'works', 'comments', 'bethkanterorg', 'one', 'good', 'tip', 'address', 'nonprofit', 'workload', 'stress', 'heres', 'great', 'tip', 'beth', 'kanter', 'nonprofit', 'workload', 'stress', 'triggers', 'burnout', 'help', 'start', 'week', 'advice', 'especially', 'relevant', 'share', 'works', 'comments', 'bethkanterorg', 'one', 'good', 'tip', 'address', 'nonprofit', 'workload', 'stress']",54,0.6931471805599453,0.0
nonprofitist,"Are you using LinkedIn Groups for your nonprofit or business? Here are a few tips on making your group successful. What would you add? Share in the comments and make sure you follow Nonprofit.ist on LinkedIn!

BUFFER.COM
Why LinkedIn Groups Are Great and How to Build a Successful One",1,0,0.0,2,0,6.48,"are you using linkedin groups for your nonprofit or business here are a few tips on making your group successful what would you add share in the comments and make sure you follow nonprofitist on linkedin

buffercom
why linkedin groups are great and how to build a successful one",241,1,"['using', 'linkedin', 'groups', 'nonprofit', 'business', 'tips', 'making', 'group', 'successful', 'would', 'add', 'share', 'comments', 'make', 'sure', 'follow', 'nonprofitist', 'linkedin', 'buffercom', 'linkedin', 'groups', 'great', 'build', 'successful', 'one', 'using', 'linkedin', 'groups', 'nonprofit', 'business', 'tips', 'making', 'group', 'successful', 'would', 'add', 'share', 'comments', 'make', 'sure', 'follow', 'nonprofitist', 'linkedin', 'buffercom', 'linkedin', 'groups', 'great', 'build', 'successful', 'one']",50,0.6931471805599453,0.0
nonprofitist,"Today is Stress Awareness Day so here’s a 10-minute meditation to help start your day mindfully.

YOUTUBE.COM
10-Minute Meditation To Start Your Day",1,0,0.0,0,0,6.1875,"today is stress awareness day so heres a minute meditation to help start your day mindfully

youtubecom
minute meditation to start your day",241,1,"['today', 'stress', 'awareness', 'day', 'heres', 'minute', 'meditation', 'help', 'start', 'day', 'mindfully', 'youtubecom', 'minute', 'meditation', 'start', 'day', 'today', 'stress', 'awareness', 'day', 'heres', 'minute', 'meditation', 'help', 'start', 'day', 'mindfully', 'youtubecom', 'minute', 'meditation', 'start', 'day']",32,0.6931471805599453,0.0
nonprofitist,Planning to gather as a staff after election day? Here’s a debrief format that will help acknowledge emotions and stress while bringing focus to your mission: https://www.managementcenter.org/resources/post-election-day-debrief/,0,0,0.0,1,0,6.466666666666667,planning to gather as a staff after election day heres a debrief format that will help acknowledge emotions and stress while bringing focus to your mission ,241,0,"['planning', 'gather', 'staff', 'election', 'day', 'heres', 'debrief', 'format', 'help', 'acknowledge', 'emotions', 'stress', 'bringing', 'focus', 'mission', 'planning', 'gather', 'staff', 'election', 'day', 'heres', 'debrief', 'format', 'help', 'acknowledge', 'emotions', 'stress', 'bringing', 'focus', 'mission']",30,0.0,0.0
nonprofitist,"POLL.APP.DO
POLL: HELP US GET TO KNOW YOU BETTER!",1,0,0.0,0,0,4.571428571428571,"pollappdo
poll help us get to know you better",241,1,"['pollappdo', 'poll', 'help', 'us', 'get', 'know', 'better', 'pollappdo', 'poll', 'help', 'us', 'get', 'know', 'better']",14,0.6931471805599453,0.0
nonprofitist,"Consultant Joan Gerry offered a list of 10 books every nonprofit leader should read. What would you add to the list? Let us know in the comments!

BLOG.JOANGARRY.COM
10 Books Every Nonprofit Leader Should Read",0,0,0.0,1,0,5.782608695652174,"consultant joan gerry offered a list of  books every nonprofit leader should read what would you add to the list let us know in the comments

blogjoangarrycom
 books every nonprofit leader should read",241,0,"['consultant', 'joan', 'gerry', 'offered', 'list', 'books', 'every', 'nonprofit', 'leader', 'read', 'would', 'add', 'list', 'let', 'us', 'know', 'comments', 'blogjoangarrycom', 'books', 'every', 'nonprofit', 'leader', 'read', 'consultant', 'joan', 'gerry', 'offered', 'list', 'books', 'every', 'nonprofit', 'leader', 'read', 'would', 'add', 'list', 'let', 'us', 'know', 'comments', 'blogjoangarrycom', 'books', 'every', 'nonprofit', 'leader', 'read']",46,0.0,0.0
